@relation TEST
@attribute timeunit NUMERIC
@attribute storageCost NUMERIC
@attribute interestRate NUMERIC
@attribute compidx0lt2 NUMERIC
@attribute compidx4lt2 NUMERIC
@attribute compidx6lt2 NUMERIC
@attribute compidx8lt2 NUMERIC
@attribute compidx10lt2 NUMERIC
@attribute compidx12lt2 NUMERIC
@attribute compidx14lt2 NUMERIC
@attribute compidx0lt6 NUMERIC
@attribute compidx4lt6 NUMERIC
@attribute compidx6lt6 NUMERIC
@attribute compidx8lt6 NUMERIC
@attribute compidx10lt6 NUMERIC
@attribute compidx12lt6 NUMERIC
@attribute compidx14lt6 NUMERIC
@attribute compidx0lt10 NUMERIC
@attribute compidx4lt10 NUMERIC
@attribute compidx6lt10 NUMERIC
@attribute compidx8lt10 NUMERIC
@attribute compidx10lt10 NUMERIC
@attribute compidx12lt10 NUMERIC
@attribute compidx14lt10 NUMERIC
@attribute compidx0lt20 NUMERIC
@attribute compidx4lt20 NUMERIC
@attribute compidx6lt20 NUMERIC
@attribute compidx8lt20 NUMERIC
@attribute compidx10lt20 NUMERIC
@attribute compidx12lt20 NUMERIC
@attribute compidx14lt20 NUMERIC
@attribute compidx0lt30 NUMERIC
@attribute compidx4lt30 NUMERIC
@attribute compidx6lt30 NUMERIC
@attribute compidx8lt30 NUMERIC
@attribute compidx10lt30 NUMERIC
@attribute compidx12lt30 NUMERIC
@attribute compidx14lt30 NUMERIC
@attribute sku1 NUMERIC
@attribute sku10 NUMERIC
@attribute sku11 NUMERIC
@attribute sku12 NUMERIC
@attribute sku13 NUMERIC
@attribute sku14 NUMERIC
@attribute sku15 NUMERIC
@attribute sku16 NUMERIC
@attribute demandseg1 NUMERIC
@attribute demandseg1l1 NUMERIC
@attribute demandseg1l2 NUMERIC
@attribute demandseg1l4 NUMERIC
@attribute demandseg1l8 NUMERIC
@attribute demandseg2 NUMERIC
@attribute demandseg2l1 NUMERIC
@attribute demandseg2l2 NUMERIC
@attribute demandseg2l4 NUMERIC
@attribute demandseg2l8 NUMERIC
@attribute demandseg3 NUMERIC
@attribute demandseg3l1 NUMERIC
@attribute demandseg3l2 NUMERIC
@attribute demandseg3l4 NUMERIC
@attribute demandseg3l8 NUMERIC
@attribute LBL NUMERIC
@attribute MTLp2A NUMERIC
@attribute MTLp3A NUMERIC
@attribute MTLp4A NUMERIC
@attribute MTLp5A NUMERIC
@attribute MTLp6A NUMERIC
@attribute MTLp7A NUMERIC
@attribute MTLp8A NUMERIC
@attribute MTLp9A NUMERIC
@attribute MTLp10A NUMERIC
@attribute MTLp11A NUMERIC
@attribute MTLp12A NUMERIC
@attribute MTLp13A NUMERIC
@attribute MTLp14A NUMERIC
@attribute MTLp15A NUMERIC
@attribute MTLp16A NUMERIC

@data
  195.000,   49.000,   10.000,  591.360,  140.968,  148.327,   56.039,   55.763,  337.817,  354.321,  523.000,  140.000,  132.000,   50.000,   50.855,  310.781,  318.879,  566.103,  138.009,  134.828,   51.476,   50.582,  299.680,  298.207,  566.444,  136.265,  134.580,   50.145,   50.301,  235.545,  240.608,  663.428,  156.513,  160.486,   57.300,   58.066,  252.351,  266.549, 1185.000,  907.000, 1211.000, 1044.000, 1662.000, 1588.000, 1803.000, 1697.000,   27.000,   29.000,   31.000,   30.000,   51.000,   29.000,   41.000,   30.000,   32.000,   41.000,   29.000,   32.000,   36.000,   25.000,   41.000, 1133.000, 1120.000, 1133.000, 1161.000, 1553.000, 1550.000, 1539.000, 1591.000,  900.000,  875.000,  940.000,  916.000, 1512.000, 1511.000, 1525.000, 1556.000
  196.000,   49.000,   10.000,  594.149,  144.527,  149.507,   54.569,   54.664,  332.768,  337.850,  512.000,  129.000,  129.000,   50.887,   51.005,  309.728,  308.618,  533.958,  137.837,  132.508,   50.384,   53.000,  292.110,  291.357,  562.128,  136.556,  134.562,   50.000,   51.000,  220.000,  229.769,  682.598,  164.946,  162.520,   60.513,   61.847,  262.028,  267.902, 1185.000,  886.000, 1211.000,  935.000, 1641.000, 1481.000, 1803.000, 1557.000,   32.000,   27.000,   29.000,   28.000,   43.000,   27.000,   29.000,   41.000,   27.000,   34.000,   32.000,   29.000,   32.000,   30.000,   46.000, 1082.000, 1117.000, 1180.000, 1158.000, 1490.000, 1542.000, 1594.000, 1588.000,  895.000,  873.000,  936.000,  914.000, 1451.000, 1468.000, 1493.000, 1557.000
    9.000,   39.000,   12.000, 1167.447,  244.845,  231.095,  112.137,   96.545,  330.208,  339.634, 1035.492,  218.727,  202.071,  102.129,   87.079,  310.285,  307.122,  958.841,  204.356,  193.200,   95.450,   81.528,  297.003,  290.049,  916.228,  194.128,  187.688,   84.998,   87.860,  275.985,  258.704,  834.887,  179.974,  176.565,   77.113,   81.244,  247.540,  233.103, 1791.000, 1795.000, 1719.000, 2017.000, 1901.000, 1802.000, 2051.000, 2020.000,   98.000,   84.000,   99.000,   82.000,   80.000,   95.000,   95.000,   83.000,  110.000,  106.000,   59.000,   54.000,   47.000,   78.000,   68.000, 1400.000, 1498.000, 1489.000, 1495.000, 1855.000, 1891.000, 1855.000, 1890.000, 1465.000, 1608.000, 1578.000, 1713.000, 1769.000, 1828.000, 1798.000, 1924.000
   10.000,   39.000,   12.000, 1152.333,  245.992,  220.313,  111.360,   89.118,  321.011,  336.661, 1028.204,  219.787,  193.169,  101.847,   82.382,  295.729,  299.788,  915.000,  202.848,  169.425,   92.971,   79.981,  295.586,  254.723,  912.208,  193.946,  182.216,   83.708,   84.326,  267.460,  251.916,  822.981,  178.042,  171.439,   74.795,   79.734,  241.802,  226.218, 1769.000, 1823.000, 1780.000, 2072.000, 1935.000, 2107.000, 2051.000, 2020.000,  101.000,   98.000,   84.000,   93.000,   87.000,   81.000,   95.000,   95.000,  113.000,  108.000,   56.000,   59.000,   54.000,   42.000,   62.000, 1368.000, 1510.000, 1499.000, 1495.000, 1895.000, 1845.000, 1829.000, 1883.000, 1483.000, 1585.000, 1592.000, 1684.000, 1746.000, 1805.000, 1808.000, 1917.000
   11.000,   39.000,   12.000, 1066.971,  230.707,  204.385,  106.267,   94.966,  330.043,  338.466,  971.786,  200.414,  172.000,   98.107,   90.692,  299.917,  296.408,  910.296,  200.772,  164.433,   92.293,   89.659,  298.035,  255.891,  907.424,  190.092,  178.836,   82.424,   84.408,  268.504,  249.809,  819.272,  177.220,  169.479,   74.532,   80.565,  238.775,  225.633, 1862.000, 1770.000, 1880.000, 1928.000, 2006.000, 2077.000, 2005.000, 2235.000,   92.000,  101.000,   98.000,   99.000,   88.000,  105.000,   81.000,   95.000,   83.000,  115.000,   51.000,   56.000,   59.000,   47.000,   66.000, 1353.000, 1543.000, 1417.000, 1536.000, 1643.000, 1735.000, 1800.000, 1868.000, 1454.000, 1543.000, 1568.000, 1667.000, 1740.000, 1748.000, 1806.000, 1887.000
   12.000,   39.000,   12.000, 1057.363,  225.672,  206.363,  104.646,  104.318,  333.185,  339.711,  892.170,  195.514,  173.350,   97.334,   96.729,  301.212,  296.030,  891.167,  182.630,  174.306,   92.000,   95.728,  298.841,  260.722,  893.330,  186.838,  178.595,   82.606,   88.637,  261.058,  249.315,  811.537,  170.318,  167.547,   74.931,   80.000,  239.352,  221.301, 1824.000, 1796.000, 1841.000, 1937.000, 2006.000, 1989.000, 2005.000, 2235.000,  113.000,   92.000,  101.000,   84.000,   80.000,   93.000,  105.000,   81.000,   95.000,  109.000,   27.000,   51.000,   56.000,   54.000,   56.000, 1369.000, 1523.000, 1417.000, 1498.000, 1646.000, 1756.000, 1753.000, 1833.000, 1430.000, 1494.000, 1533.000, 1591.000, 1686.000, 1774.000, 1784.000, 1861.000
   13.000,   39.000,   12.000, 1053.022,  211.299,  196.069,  105.231,  104.677,  336.600,  314.813,  891.630,  177.379,  165.867,   97.443,   93.649,  306.791,  263.406,  881.325,  179.707,  176.111,   92.464,   96.390,  301.569,  258.430,  859.782,  181.254,  175.775,   81.192,   89.406,  260.758,  238.532,  795.855,  167.203,  166.376,   76.000,   79.368,  239.757,  216.404, 1813.000, 1872.000, 1864.000, 2059.000, 1945.000, 2128.000, 2019.000, 2175.000,   86.000,  113.000,   92.000,   98.000,   82.000,   92.000,   93.000,  105.000,   95.000,  110.000,   45.000,   27.000,   51.000,   59.000,   78.000, 1407.000, 1492.000, 1527.000, 1518.000, 1666.000, 1752.000, 1732.000, 1830.000, 1294.000, 1494.000, 1556.000, 1593.000, 1689.000, 1745.000, 1778.000, 1861.000
   14.000,   39.000,   12.000,  869.647,  205.127,  190.257,  104.650,   97.275,  331.141,  309.716,  784.776,  173.597,  164.362,   90.000,   91.815,  295.696,  260.575,  847.717,  169.379,  161.492,   91.193,   88.000,  296.198,  250.717,  804.000,  174.593,  170.980,   80.230,   81.757,  256.442,  234.534,  780.414,  164.600,  164.129,   75.009,   77.970,  233.136,  215.110, 1745.000, 1853.000, 1825.000, 1962.000, 1966.000, 2143.000, 2019.000, 2213.000,  103.000,   86.000,  113.000,  101.000,   93.000,   86.000,   92.000,   93.000,   81.000,  113.000,   46.000,   45.000,   27.000,   56.000,   42.000, 1401.000, 1471.000, 1481.000, 1570.000, 1603.000, 1770.000, 1674.000, 1805.000, 1378.000, 1361.000, 1494.000, 1597.000, 1712.000, 1774.000, 1710.000, 1860.000
   15.000,   39.000,   12.000,  824.027,  189.149,  183.714,   79.224,   66.395,  331.880,  290.416,  818.818,  152.294,  148.210,   84.388,   80.111,  298.882,  239.692,  851.347,  162.423,  154.546,   86.000,   85.617,  295.723,  243.128,  842.000,  170.770,  163.732,   74.217,   80.487,  253.126,  233.147,  781.481,  165.006,  160.513,   73.204,   76.514,  232.020,  216.599, 1793.000, 1785.000, 1728.000, 1979.000, 1966.000, 2143.000, 2019.000, 2162.000,  103.000,  103.000,   86.000,   92.000,   99.000,   77.000,   86.000,   92.000,  105.000,   83.000,   47.000,   46.000,   45.000,   51.000,   47.000, 1323.000, 1400.000, 1413.000, 1495.000, 1634.000, 1741.000, 1660.000, 1780.000, 1359.000, 1377.000, 1534.000, 1576.000, 1705.000, 1733.000, 1710.000, 1815.000
   16.000,   39.000,   12.000,  811.045,  194.463,  185.237,   74.280,   62.616,  339.437,  292.133,  818.902,  159.564,  151.146,   82.151,   87.000,  305.345,  243.954,  842.094,  182.045,  159.802,   84.680,   84.530,  292.109,  247.928,  838.218,  170.110,  160.791,   73.284,   80.586,  254.963,  232.315,  778.080,  168.298,  161.006,   72.143,   76.215,  236.810,  223.659, 1817.000, 1748.000, 1728.000, 1979.000, 1966.000, 2125.000, 1965.000, 2168.000,  100.000,  103.000,  103.000,  113.000,   84.000,   90.000,   77.000,   86.000,   93.000,   95.000,   44.000,   47.000,   46.000,   27.000,   54.000, 1323.000, 1414.000, 1412.000, 1408.000, 1621.000, 1740.000, 1647.000, 1731.000, 1413.000, 1373.000, 1490.000, 1559.000, 1687.000, 1733.000, 1710.000, 1786.000
   17.000,   39.000,   12.000,  988.335,  195.377,  181.127,   79.560,   77.790,  343.206,  310.117,  933.322,  167.705,  153.651,   81.894,   86.010,  310.638,  266.818,  987.000,  181.500,  161.434,   83.605,   94.000,  293.838,  254.502,  884.808,  170.910,  164.905,   74.000,   82.619,  252.646,  239.045,  865.000,  168.879,  162.111,   72.012,   79.000,  238.584,  228.213, 1817.000, 1741.000, 1610.000, 1776.000, 1869.000, 2125.000, 1943.000, 2115.000,   95.000,  100.000,  103.000,   86.000,   98.000,   84.000,   90.000,   77.000,   92.000,   95.000,   46.000,   44.000,   47.000,   45.000,   59.000, 1283.000, 1393.000, 1353.000, 1408.000, 1613.000, 1739.000, 1664.000, 1759.000, 1396.000, 1472.000, 1490.000, 1568.000, 1667.000, 1725.000, 1710.000, 1773.000
   18.000,   39.000,   12.000, 1060.078,  198.957,  185.425,   81.515,   90.264,  337.554,  315.372,  980.178,  175.860,  161.354,   85.919,   91.161,  306.893,  277.901,  985.000,  183.576,  170.026,   83.854,   94.367,  286.701,  266.353,  897.858,  170.382,  165.669,   73.757,   83.511,  245.303,  239.775,  870.831,  168.345,  165.335,   72.132,   79.157,  237.331,  230.128, 1606.000, 1741.000, 1610.000, 1928.000, 1869.000, 2125.000, 1943.000, 2142.000,  103.000,   95.000,  100.000,  103.000,  101.000,   80.000,   84.000,   90.000,   86.000,   81.000,   40.000,   46.000,   44.000,   46.000,   56.000, 1280.000, 1398.000, 1353.000, 1424.000, 1616.000, 1709.000, 1654.000, 1735.000, 1395.000, 1444.000, 1468.000, 1507.000, 1648.000, 1718.000, 1710.000, 1755.000
   19.000,   39.000,   12.000, 1091.310,  204.505,  181.513,   83.305,   94.868,  338.449,  306.753,  989.620,  186.253,  165.830,   84.237,   91.000,  305.926,  275.972,  977.104,  180.794,  168.604,   78.320,   93.508,  272.434,  263.264,  901.729,  167.484,  163.286,   72.881,   82.330,  248.031,  240.629,  861.252,  167.109,  164.487,   70.200,   78.211,  243.654,  232.912, 1716.000, 1741.000, 1640.000, 1824.000, 1769.000, 2033.000, 1878.000, 2142.000,  100.000,  103.000,   95.000,  103.000,   92.000,   80.000,   80.000,   84.000,   77.000,  105.000,   43.000,   40.000,   46.000,   47.000,   51.000, 1322.000, 1406.000, 1388.000, 1437.000, 1608.000, 1635.000, 1648.000, 1751.000, 1367.000, 1470.000, 1461.000, 1519.000, 1637.000, 1720.000, 1702.000, 1755.000
   20.000,   39.000,   12.000,  979.934,  204.961,  177.497,   85.062,   64.614,  339.833,  308.611,  958.130,  188.647,  163.884,   85.994,   83.890,  300.097,  277.528,  852.000,  172.997,  148.246,   78.363,   82.000,  272.340,  252.123,  874.095,  169.036,  159.934,   72.561,   76.489,  254.943,  243.413,  822.000,  166.096,  160.738,   73.000,   73.000,  246.979,  233.781, 1611.000, 1741.000, 1700.000, 1862.000, 1837.000, 2017.000, 1919.000, 2084.000,  100.000,  100.000,  103.000,  100.000,  113.000,   82.000,   80.000,   80.000,   90.000,   93.000,   34.000,   43.000,   40.000,   44.000,   27.000, 1331.000, 1368.000, 1403.000, 1464.000, 1606.000, 1700.000, 1640.000, 1713.000, 1354.000, 1450.000, 1455.000, 1515.000, 1632.000, 1705.000, 1714.000, 1738.000
   21.000,   39.000,   12.000,  928.209,  158.270,  169.195,   85.443,   64.126,  332.084,  302.364,  902.169,  136.905,  147.984,   84.797,   78.800,  292.728,  272.111,  845.898,  155.070,  142.528,   75.055,   80.639,  247.719,  251.233,  865.974,  154.184,  156.610,   71.000,   75.665,  256.900,  241.850,  821.361,  155.518,  156.797,   72.612,   73.000,  245.446,  230.407, 1634.000, 1724.000, 1652.000, 1866.000, 1828.000, 1912.000, 1919.000, 2084.000,  112.000,  100.000,  100.000,   95.000,   86.000,   75.000,   82.000,   80.000,   84.000,   92.000,   30.000,   34.000,   43.000,   46.000,   45.000, 1329.000, 1379.000, 1398.000, 1432.000, 1607.000, 1689.000, 1649.000, 1759.000, 1354.000, 1446.000, 1465.000, 1529.000, 1632.000, 1675.000, 1712.000, 1692.000
   22.000,   39.000,   12.000,  993.237,  152.958,  169.524,   92.958,   82.939,  308.694,  293.147,  932.000,  128.736,  146.601,   85.293,   86.691,  260.535,  262.913,  854.842,  135.538,  140.314,   69.000,   83.825,  241.660,  218.194,  864.604,  150.455,  157.165,   70.336,   76.315,  250.221,  239.127,  822.880,  152.019,  156.587,   71.000,   73.081,  235.135,  223.511, 1634.000, 1753.000, 1715.000, 1866.000, 1872.000, 2004.000, 1941.000, 2084.000,   90.000,  112.000,  100.000,  103.000,  103.000,   69.000,   75.000,   82.000,   80.000,   86.000,   39.000,   30.000,   34.000,   40.000,   46.000, 1318.000, 1399.000, 1411.000, 1469.000, 1625.000, 1694.000, 1669.000, 1708.000, 1347.000, 1377.000, 1438.000, 1503.000, 1640.000, 1669.000, 1712.000, 1716.000
   23.000,   39.000,   12.000, 1019.401,  150.409,  153.552,   79.958,   84.904,  301.371,  265.971,  939.956,  131.147,  131.602,   72.678,   86.428,  253.278,  228.423,  873.000,  128.255,  137.869,   66.461,   80.000,  229.052,  212.408,  876.545,  146.696,  151.953,   69.464,   76.631,  246.514,  231.005,  792.000,  149.135,  155.142,   71.081,   74.000,  225.677,  219.056, 1610.000, 1747.000, 1744.000, 1886.000, 1853.000, 1974.000, 1920.000, 2086.000,  107.000,   90.000,  112.000,  100.000,  103.000,   74.000,   69.000,   75.000,   80.000,   77.000,   38.000,   39.000,   30.000,   43.000,   47.000, 1272.000, 1377.000, 1394.000, 1452.000, 1625.000, 1688.000, 1690.000, 1762.000, 1349.000, 1381.000, 1368.000, 1503.000, 1607.000, 1669.000, 1685.000, 1724.000
   24.000,   39.000,   12.000,  961.346,  150.340,  150.960,   63.617,   68.280,  260.308,  177.834,  906.978,  132.459,  130.045,   54.000,   73.873,  221.834,  196.341,  895.000,  128.722,  130.193,   62.106,   75.709,  223.166,  203.000,  876.196,  141.625,  148.325,   68.063,   75.600,  243.100,  220.222,  797.429,  142.987,  151.103,   70.663,   73.534,  223.513,  210.000, 1585.000, 1729.000, 1695.000, 1702.000, 1819.000, 1972.000, 1832.000, 2029.000,   90.000,  107.000,   90.000,  100.000,  100.000,   80.000,   74.000,   69.000,   82.000,   90.000,   34.000,   38.000,   39.000,   34.000,   44.000, 1313.000, 1398.000, 1365.000, 1437.000, 1478.000, 1574.000, 1567.000, 1701.000, 1347.000, 1436.000, 1401.000, 1484.000, 1633.000, 1663.000, 1685.000, 1691.000
   25.000,   39.000,   12.000,  958.456,  157.166,  154.682,   62.875,   64.620,  258.636,  178.005,  916.686,  133.102,  130.525,   55.288,   68.000,  223.093,  188.676,  899.515,  128.664,  130.979,   72.000,   72.179,  234.942,  201.138,  886.110,  141.211,  152.384,   74.016,   74.899,  241.073,  217.435,  801.811,  140.298,  150.076,   71.000,   73.399,  219.806,  209.585, 1677.000, 1645.000, 1768.000, 1857.000, 1819.000, 1932.000, 1832.000, 2029.000,  114.000,   90.000,  107.000,  112.000,   95.000,   56.000,   80.000,   74.000,   75.000,   84.000,   26.000,   34.000,   38.000,   30.000,   46.000, 1299.000, 1347.000, 1367.000, 1401.000, 1345.000, 1433.000, 1436.000, 1576.000, 1357.000, 1403.000, 1370.000, 1484.000, 1579.000, 1635.000, 1629.000, 1719.000
   26.000,   39.000,   12.000,  668.633,  158.032,  156.320,   63.394,   69.940,  221.690,  174.576,  818.157,  135.809,  134.257,   61.000,   69.140,  227.330,  164.000,  897.000,  131.534,  136.028,   72.248,   83.000,  237.113,  198.733,  893.741,  139.843,  151.419,   75.398,   83.438,  248.965,  218.803,  775.000,  139.612,  149.830,   72.235,   76.000,  219.000,  209.284, 1579.000, 1662.000, 1576.000, 1857.000, 1827.000, 1932.000, 1832.000, 2029.000,   97.000,  114.000,   90.000,   90.000,  103.000,   70.000,   56.000,   80.000,   69.000,   80.000,   25.000,   26.000,   34.000,   39.000,   40.000, 1264.000, 1334.000, 1308.000, 1397.000, 1539.000, 1504.000, 1556.000, 1565.000, 1325.000, 1388.000, 1370.000, 1415.000, 1514.000, 1635.000, 1629.000, 1665.000
   27.000,   39.000,   12.000,  686.786,  157.316,  155.867,   62.343,   78.596,  191.954,  177.446,  797.700,  130.337,  129.799,   68.139,   79.206,  221.473,  172.641,  884.774,  129.462,  136.593,   74.241,   85.808,  267.000,  234.000,  886.467,  139.906,  149.893,   76.904,   85.239,  248.548,  222.269,  779.914,  139.726,  150.943,   73.961,   77.001,  218.321,  210.000, 1582.000, 1662.000, 1714.000, 1857.000, 1801.000, 1924.000, 1832.000, 2029.000,   99.000,   97.000,  114.000,  107.000,  100.000,   77.000,   70.000,   56.000,   74.000,   80.000,   29.000,   25.000,   26.000,   38.000,   43.000, 1264.000, 1324.000, 1308.000, 1383.000, 1430.000, 1501.000, 1529.000, 1614.000, 1296.000, 1346.000, 1361.000, 1389.000, 1537.000, 1599.000, 1597.000, 1655.000
   28.000,   39.000,   12.000,  816.366,  158.179,  158.271,   61.566,   65.744,  234.990,  180.272,  903.961,  132.341,  134.704,   69.475,   80.000,  253.336,  195.814,  927.869,  127.993,  141.157,   76.000,   86.027,  275.303,  237.430,  886.197,  138.716,  150.581,   79.379,   84.683,  250.787,  224.494,  782.568,  140.516,  151.198,   75.000,   77.120,  219.992,  209.912, 1501.000, 1672.000, 1604.000, 1771.000, 1773.000, 1894.000, 1836.000, 1978.000,   80.000,   99.000,   97.000,   90.000,  100.000,   63.000,   77.000,   70.000,   80.000,   82.000,   33.000,   29.000,   25.000,   34.000,   34.000, 1265.000, 1331.000, 1308.000, 1365.000, 1430.000, 1578.000, 1560.000, 1633.000, 1265.000, 1308.000, 1321.000, 1320.000, 1471.000, 1522.000, 1563.000, 1598.000
   29.000,   39.000,   12.000,  790.703,  154.427,  154.082,   63.442,   66.262,  196.328,  179.672,  889.413,  134.740,  136.457,   75.391,   78.367,  218.000,  202.057,  880.000,  129.944,  143.053,   83.000,   78.000,  269.919,  234.993,  852.309,  143.042,  152.813,   80.585,   81.748,  235.160,  229.000,  756.000,  141.711,  151.267,   76.348,   73.000,  208.000,  210.429, 1501.000, 1605.000, 1610.000, 1683.000, 1813.000, 1894.000, 1867.000, 1978.000,   72.000,   80.000,   99.000,  114.000,  112.000,   71.000,   63.000,   77.000,   56.000,   75.000,   28.000,   33.000,   29.000,   26.000,   30.000, 1285.000, 1338.000, 1297.000, 1376.000, 1499.000, 1573.000, 1564.000, 1601.000, 1286.000, 1346.000, 1346.000, 1343.000, 1426.000, 1521.000, 1554.000, 1581.000
   30.000,   39.000,   12.000,  890.821,  159.397,  158.447,   68.717,   69.587,  186.104,  187.775,  907.862,  141.399,  141.881,   81.945,   79.736,  216.974,  211.512,  939.000,  140.942,  145.323,   86.496,   80.886,  255.000,  250.000,  852.874,  149.405,  155.971,   85.078,   81.940,  234.264,  231.239,  763.225,  147.883,  153.915,   78.485,   73.905,  209.693,  213.000, 1426.000, 1575.000, 1608.000, 1683.000, 1751.000, 1810.000, 1819.000, 1917.000,   85.000,   72.000,   80.000,   97.000,   90.000,   61.000,   71.000,   63.000,   70.000,   69.000,   22.000,   28.000,   33.000,   25.000,   39.000, 1286.000, 1346.000, 1297.000, 1388.000, 1591.000, 1565.000, 1554.000, 1590.000, 1279.000, 1315.000, 1321.000, 1326.000, 1469.000, 1555.000, 1515.000, 1570.000
   31.000,   39.000,   12.000,  938.504,  154.069,  160.666,   81.338,   60.845,  199.051,  190.802,  915.600,  136.173,  144.866,   87.420,   67.000,  226.110,  215.991,  943.821,  139.382,  149.642,   91.000,   80.357,  255.585,  243.000,  850.675,  141.614,  164.597,   85.717,   79.781,  235.295,  232.113,  769.830,  141.616,  159.429,   78.000,   74.241,  211.113,  214.888, 1426.000, 1563.000, 1569.000, 1650.000, 1763.000, 1810.000, 1816.000, 1933.000,   80.000,   85.000,   72.000,   99.000,  107.000,   62.000,   61.000,   71.000,   77.000,   74.000,   29.000,   22.000,   28.000,   29.000,   38.000, 1287.000, 1333.000, 1297.000, 1390.000, 1512.000, 1500.000, 1491.000, 1514.000, 1284.000, 1328.000, 1320.000, 1345.000, 1498.000, 1530.000, 1517.000, 1570.000
   32.000,   39.000,   12.000,  961.989,  150.028,  151.515,   82.352,   72.484,  208.661,  199.980,  931.519,  135.091,  141.559,   88.408,   71.448,  229.000,  232.852,  940.770,  127.946,  132.610,   92.641,   87.000,  255.390,  244.649,  806.000,  136.261,  152.151,   86.666,   80.358,  230.641,  229.827,  752.263,  138.879,  151.075,   78.752,   74.000,  210.834,  215.820, 1402.000, 1575.000, 1569.000, 1650.000, 1763.000, 1710.000, 1771.000, 1933.000,   79.000,   80.000,   85.000,   80.000,   90.000,   54.000,   62.000,   61.000,   63.000,   80.000,   33.000,   29.000,   22.000,   33.000,   34.000, 1259.000, 1345.000, 1335.000, 1392.000, 1510.000, 1470.000, 1467.000, 1501.000, 1245.000, 1282.000, 1268.000, 1291.000, 1450.000, 1486.000, 1507.000, 1555.000
   33.000,   39.000,   12.000,  771.543,  147.273,  143.975,   63.045,   65.588,  201.045,  220.999,  840.508,  130.352,  131.052,   82.000,   70.629,  228.527,  238.850,  877.000,  125.342,  125.856,   90.040,   84.983,  256.000,  234.000,  785.675,  127.762,  131.583,   85.276,   77.000,  223.552,  221.600,  737.491,  133.429,  134.034,   78.498,   73.894,  207.000,  207.000, 1402.000, 1513.000, 1555.000, 1648.000, 1715.000, 1805.000, 1766.000, 1860.000,   73.000,   79.000,   80.000,   72.000,  114.000,   51.000,   54.000,   62.000,   71.000,   56.000,   28.000,   33.000,   29.000,   28.000,   26.000, 1267.000, 1329.000, 1334.000, 1372.000, 1449.000, 1450.000, 1448.000, 1490.000, 1249.000, 1298.000, 1291.000, 1316.000, 1454.000, 1474.000, 1491.000, 1533.000
   34.000,   39.000,   12.000,  622.995,  148.454,  145.340,   62.222,   63.603,  219.294,  235.757,  756.697,  131.273,  130.283,   79.552,   70.516,  237.510,  239.797,  846.391,  125.699,  125.642,   91.000,   81.951,  255.262,  234.788,  764.586,  125.195,  125.581,   80.466,   76.000,  222.259,  220.335,  730.288,  127.965,  124.266,   77.000,   73.270,  206.232,  207.754, 1401.000, 1586.000, 1585.000, 1648.000, 1718.000, 1791.000, 1771.000, 1860.000,   78.000,   73.000,   79.000,   85.000,   97.000,   55.000,   51.000,   54.000,   61.000,   70.000,   28.000,   28.000,   33.000,   22.000,   25.000, 1265.000, 1318.000, 1339.000, 1386.000, 1410.000, 1472.000, 1443.000, 1493.000, 1249.000, 1290.000, 1300.000, 1320.000, 1434.000, 1464.000, 1473.000, 1282.000
